Date,Channel,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
17/04/2023,Google Ads,Retargeting,9285,408,966.08,22,1213.3
17/04/2023,Meta,Awareness,16106,260,290.22,8,542.99
17/04/2023,Meta,Retargeting,28532,660,607.87,18,1291.99
17/04/2023,Meta,Lead Gen,36398,431,507.56,10,630.39
17/04/2023,LinkedIn,Brand Awareness,3236,25,144.7,0,0
17/04/2023,LinkedIn,Lead Gen,5296,21,125.42,0,0
17/04/2023,LinkedIn,Event Promotion,4694,20,109.08,0,0
17/04/2023,TikTok,Top of Funnel,40443,714,158.56,9,505.09
17/04/2023,TikTok,Product Showcase,54504,542,375.43,6,366.58
17/04/2023,TikTok,Retargeting,57301,556,175.84,9,496.49
18/04/2023,Google Ads,Brand Search,18228,764,777.77,24,1538.08
18/04/2023,Google Ads,Competitor Keywords,19185,1274,2597.85,52,4402.75
18/04/2023,Google Ads,Retargeting,9614,584,996.3,23,1715.89
18/04/2023,Meta,Awareness,25410,416,390.41,13,918.01
18/04/2023,Meta,Retargeting,25066,624,386.4,19,1120.95
18/04/2023,Meta,Lead Gen,26982,287,280.39,4,290.21
18/04/2023,LinkedIn,Brand Awareness,4115,16,60.45,0,0
18/04/2023,LinkedIn,Lead Gen,2412,12,69.1,0,0
18/04/2023,LinkedIn,Event Promotion,2523,14,77.06,0,0
18/04/2023,TikTok,Top of Funnel,22172,316,126.58,3,114.71
18/04/2023,TikTok,Product Showcase,40523,661,458.06,9,378.92
18/04/2023,TikTok,Retargeting,26827,380,250.21,5,261.84
19/04/2023,Google Ads,Brand Search,10739,724,1043.7,47,3725.58
19/04/2023,Google Ads,Competitor Keywords,8763,561,501.05,30,2103.43
19/04/2023,Google Ads,Retargeting,10183,578,752.19,26,1517.21
19/04/2023,Meta,Awareness,38582,886,912.56,27,1582.26
19/04/2023,Meta,Retargeting,32886,762,682.28,17,1243.17
19/04/2023,Meta,Lead Gen,15632,233,129.08,4,251.42
19/04/2023,LinkedIn,Brand Awareness,2339,19,125.73,0,0
19/04/2023,LinkedIn,Lead Gen,3373,25,119.46,0,0
19/04/2023,LinkedIn,Event Promotion,1996,13,65.68,0,0
19/04/2023,TikTok,Top of Funnel,64982,1023,295.08,11,498.16
19/04/2023,TikTok,Product Showcase,50402,664,394.82,6,252.73
19/04/2023,TikTok,Retargeting,62761,766,243.01,7,435.79
20/04/2023,Google Ads,Brand Search,8686,521,1032.17,36,2735.7
20/04/2023,Google Ads,Competitor Keywords,14842,845,1158.18,35,2327.56
20/04/2023,Google Ads,Retargeting,9583,610,531.75,23,1267.98
20/04/2023,Meta,Awareness,23601,401,228.77,10,680.5
20/04/2023,Meta,Retargeting,28247,441,317.63,15,678.03
20/04/2023,Meta,Lead Gen,13364,139,68.41,3,152.5
20/04/2023,LinkedIn,Brand Awareness,4942,28,193.23,0,0
20/04/2023,LinkedIn,Lead Gen,3230,24,104.62,0,0
20/04/2023,LinkedIn,Event Promotion,1885,10,34.05,0,0
20/04/2023,TikTok,Top of Funnel,25949,262,124.12,3,138.51
20/04/2023,TikTok,Product Showcase,35363,628,501.53,11,674.87
20/04/2023,TikTok,Retargeting,21504,361,100.53,3,152.93
21/04/2023,Google Ads,Brand Search,18645,1081,2660.2,43,2434.52
21/04/2023,Google Ads,Competitor Keywords,18566,1218,1583.53,43,2736.99
21/04/2023,Google Ads,Retargeting,19937,1319,2964.52,90,7740.38
21/04/2023,Meta,Awareness,23346,508,524.66,15,750.35
21/04/2023,Meta,Retargeting,29806,586,473.09,16,942.85
21/04/2023,Meta,Lead Gen,27173,485,381.52,18,1065.83
21/04/2023,LinkedIn,Brand Awareness,4249,36,192.09,0,0
21/04/2023,LinkedIn,Lead Gen,2790,14,54.24,0,0
21/04/2023,LinkedIn,Event Promotion,2988,17,88.44,0,0
21/04/2023,TikTok,Top of Funnel,49408,508,114.14,7,315.64
21/04/2023,TikTok,Product Showcase,49083,593,404.84,6,278.83
21/04/2023,TikTok,Retargeting,31212,332,81.52,6,263.01
22/04/2023,Google Ads,Brand Search,16282,965,2061.23,64,3740.44
22/04/2023,Google Ads,Competitor Keywords,8783,495,676.86,28,1785.02
22/04/2023,Google Ads,Retargeting,21188,968,1768.4,34,2887.45
22/04/2023,Meta,Awareness,41234,976,397.06,21,1463.05
22/04/2023,Meta,Retargeting,32007,714,718.46,10,646.23
22/04/2023,Meta,Lead Gen,45350,1042,606.51,34,1744.07
22/04/2023,LinkedIn,Brand Awareness,2971,23,138.7,0,0
22/04/2023,LinkedIn,Lead Gen,4591,37,174.46,1,109.24
22/04/2023,LinkedIn,Event Promotion,3739,25,112.47,0,0
22/04/2023,TikTok,Top of Funnel,20632,300,123.84,3,143.31
22/04/2023,TikTok,Product Showcase,50096,746,283.32,11,572.3
22/04/2023,TikTok,Retargeting,24910,237,182.87,2,107.79
23/04/2023,Google Ads,Brand Search,20098,1149,1682.72,51,4498.42
23/04/2023,Google Ads,Competitor Keywords,9136,417,410.61,22,1557.68
23/04/2023,Google Ads,Retargeting,11405,491,854.31,15,1186.74
23/04/2023,Meta,Awareness,26608,345,389.53,8,409.41
23/04/2023,Meta,Retargeting,25712,284,126.65,7,351.08
23/04/2023,Meta,Lead Gen,27533,684,344.26,17,1144
23/04/2023,LinkedIn,Brand Awareness,4083,34,119.67,0,0
23/04/2023,LinkedIn,Lead Gen,5148,24,127.21,0,0
23/04/2023,LinkedIn,Event Promotion,5208,28,84.83,0,0
23/04/2023,TikTok,Top of Funnel,47616,498,197.87,7,348.1
23/04/2023,TikTok,Product Showcase,51472,791,294.84,14,681.65
23/04/2023,TikTok,Retargeting,38202,620,440.14,8,323.1
24/04/2023,Google Ads,Brand Search,19387,1041,2444.7,38,2846.26
24/04/2023,Google Ads,Competitor Keywords,15307,632,1457.03,22,1889.57
24/04/2023,Google Ads,Retargeting,15760,1063,2111.84,62,3881.44
24/04/2023,Meta,Awareness,30340,650,323.04,15,1014.93
24/04/2023,Meta,Retargeting,34049,506,384.94,10,601.82
24/04/2023,Meta,Lead Gen,25864,506,475.89,13,719.03
24/04/2023,LinkedIn,Brand Awareness,4022,24,73.03,0,0
24/04/2023,LinkedIn,Lead Gen,3509,22,106.6,0,0
24/04/2023,LinkedIn,Event Promotion,5586,26,163.32,1,91.94
24/04/2023,TikTok,Top of Funnel,21862,213,58.47,3,120.16
24/04/2023,TikTok,Product Showcase,21837,208,86.29,2,72.07
24/04/2023,TikTok,Retargeting,50210,751,527.13,13,704.99
25/04/2023,Google Ads,Brand Search,20684,891,1758.47,42,3189.36
25/04/2023,Google Ads,Competitor Keywords,9515,599,1425.02,26,1647.07
25/04/2023,Google Ads,Retargeting,8118,331,272.99,20,1575.97
25/04/2023,Meta,Awareness,15639,363,376.63,12,600.44
25/04/2023,Meta,Retargeting,17672,312,328.38,7,446.63
25/04/2023,Meta,Lead Gen,32352,586,674.57,10,514.13
25/04/2023,LinkedIn,Brand Awareness,3276,13,73.01,0,0
25/04/2023,LinkedIn,Lead Gen,2523,20,112,0,0
25/04/2023,LinkedIn,Event Promotion,2817,22,109.96,1,129.88
25/04/2023,TikTok,Top of Funnel,51655,908,508.41,17,950.12
25/04/2023,TikTok,Product Showcase,27264,391,285.58,4,242.19
25/04/2023,TikTok,Retargeting,44901,367,274.25,4,201.32
26/04/2023,Google Ads,Brand Search,11820,722,593.91,22,1794.38
26/04/2023,Google Ads,Competitor Keywords,9456,587,1225.26,32,1827.11
26/04/2023,Google Ads,Retargeting,14130,650,935.2,36,2279.96
26/04/2023,Meta,Awareness,39906,965,956.71,22,1173.56
26/04/2023,Meta,Retargeting,39195,415,428.87,10,693.81
26/04/2023,Meta,Lead Gen,33936,770,512.06,16,978.87
26/04/2023,LinkedIn,Brand Awareness,6428,57,353.73,2,191.14
26/04/2023,LinkedIn,Lead Gen,5375,30,143.08,0,0
26/04/2023,LinkedIn,Event Promotion,2597,11,76.65,0,0
26/04/2023,TikTok,Top of Funnel,32254,526,399.28,5,186.72
26/04/2023,TikTok,Product Showcase,47747,726,251.89,7,297.28
26/04/2023,TikTok,Retargeting,39587,699,224.27,12,593.22
27/04/2023,Google Ads,Brand Search,13466,606,939.51,30,2421.67
27/04/2023,Google Ads,Competitor Keywords,11564,737,614.42,33,2801.42
27/04/2023,Google Ads,Retargeting,13286,592,1204.9,23,1638.24
27/04/2023,Meta,Awareness,27920,514,403.32,11,730.9
27/04/2023,Meta,Retargeting,19194,246,100.93,6,400.56
27/04/2023,Meta,Lead Gen,30212,490,350.7,16,904.34
27/04/2023,LinkedIn,Brand Awareness,3397,23,106.61,0,0
27/04/2023,LinkedIn,Lead Gen,4039,19,114.98,0,0
27/04/2023,LinkedIn,Event Promotion,5416,35,173.41,1,128.75
27/04/2023,TikTok,Top of Funnel,51043,783,270.46,6,356.36
27/04/2023,TikTok,Product Showcase,23145,334,119.17,4,221.73
27/04/2023,TikTok,Retargeting,33886,467,279.06,4,154.01
28/04/2023,Google Ads,Brand Search,9924,669,987.47,35,3028.72
28/04/2023,Google Ads,Competitor Keywords,18523,1227,1327.49,57,4515.21
28/04/2023,Google Ads,Retargeting,18475,1103,1600.17,46,3192.69
28/04/2023,Meta,Awareness,43147,502,430.76,17,1180.26
28/04/2023,Meta,Retargeting,25592,612,439.65,13,969.94
28/04/2023,Meta,Lead Gen,26459,292,279.46,8,517.09
28/04/2023,LinkedIn,Brand Awareness,4898,23,86.15,0,0
28/04/2023,LinkedIn,Lead Gen,4603,28,175.21,0,0
28/04/2023,LinkedIn,Event Promotion,3002,14,97.05,0,0
28/04/2023,TikTok,Top of Funnel,30156,291,109.38,3,129.91
28/04/2023,TikTok,Product Showcase,36437,377,185.15,6,211.71
28/04/2023,TikTok,Retargeting,40264,325,178.58,6,227.43
29/04/2023,Google Ads,Brand Search,18006,923,1554.45,63,4051.17
29/04/2023,Google Ads,Competitor Keywords,15832,793,1213.35,35,3015.44
29/04/2023,Google Ads,Retargeting,14415,983,1897.81,44,2508.15
29/04/2023,Meta,Awareness,29650,655,263.62,24,1369.3
29/04/2023,Meta,Retargeting,16768,198,163.25,7,472.8
29/04/2023,Meta,Lead Gen,22230,428,396.8,11,631.33
29/04/2023,LinkedIn,Brand Awareness,2356,16,108.28,0,0
29/04/2023,LinkedIn,Lead Gen,4817,38,163.48,1,122.47
29/04/2023,LinkedIn,Event Promotion,3900,31,136.19,1,145.9
29/04/2023,TikTok,Top of Funnel,58681,972,722.31,16,701.05
29/04/2023,TikTok,Product Showcase,34868,582,422.38,10,565
29/04/2023,TikTok,Retargeting,19614,313,119.19,5,257.31
30/04/2023,Google Ads,Brand Search,14089,752,749.48,42,2664.13
30/04/2023,Google Ads,Competitor Keywords,10333,706,1404.83,24,2154.42
30/04/2023,Google Ads,Retargeting,7613,516,1204.6,31,1944.11
30/04/2023,Meta,Awareness,24607,597,559.08,18,1308.28
30/04/2023,Meta,Retargeting,38178,433,412.83,15,1094.3
30/04/2023,Meta,Lead Gen,30153,456,514.43,15,1001.26
30/04/2023,LinkedIn,Brand Awareness,4877,33,212.01,1,95.65
30/04/2023,LinkedIn,Lead Gen,2317,10,43.61,0,0
30/04/2023,LinkedIn,Event Promotion,5183,30,192.4,1,120.38
30/04/2023,TikTok,Top of Funnel,18968,263,82.56,3,143.13
30/04/2023,TikTok,Product Showcase,47842,829,228.63,13,685.4
30/04/2023,TikTok,Retargeting,26137,349,166.25,3,189.86
01/05/2023,Google Ads,Brand Search,11585,621,1131.77,22,1722.32
01/05/2023,Google Ads,Competitor Keywords,16790,832,1376.16,47,3034.83
01/05/2023,Google Ads,Retargeting,20009,1179,1375.54,49,4352.54
01/05/2023,Meta,Awareness,19370,290,308.07,5,334.9
01/05/2023,Meta,Retargeting,23720,255,278.55,4,238.5
01/05/2023,Meta,Lead Gen,26160,581,656.47,11,502.12
01/05/2023,LinkedIn,Brand Awareness,3430,25,174.03,1,107.37
01/05/2023,LinkedIn,Lead Gen,4445,24,160.61,0,0
01/05/2023,LinkedIn,Event Promotion,2132,16,85.14,0,0
01/05/2023,TikTok,Top of Funnel,39418,379,107.08,6,262.39
01/05/2023,TikTok,Product Showcase,26923,431,136.8,6,275.2
01/05/2023,TikTok,Retargeting,50833,805,575.62,10,644.81
02/05/2023,Google Ads,Brand Search,21092,1429,1376.53,98,6006.14
02/05/2023,Google Ads,Competitor Keywords,7842,434,596.93,20,1204
02/05/2023,Google Ads,Retargeting,19266,790,955.47,39,3084.1
02/05/2023,Meta,Awareness,21598,337,321.31,11,712.31
02/05/2023,Meta,Retargeting,33498,661,409.93,20,1120.39
02/05/2023,Meta,Lead Gen,16754,198,180.8,7,362.24
02/05/2023,LinkedIn,Brand Awareness,4499,30,122.85,1,135.6
02/05/2023,LinkedIn,Lead Gen,2645,23,133.65,0,0
02/05/2023,LinkedIn,Event Promotion,2895,24,148.34,0,0
02/05/2023,TikTok,Top of Funnel,20615,333,223.14,4,147.67
02/05/2023,TikTok,Product Showcase,59002,955,564.42,16,659.58
02/05/2023,TikTok,Retargeting,25036,350,107.79,5,295.08
03/05/2023,Google Ads,Brand Search,8630,494,943.29,16,1023.79
03/05/2023,Google Ads,Competitor Keywords,7504,328,428.89,22,1342.13
03/05/2023,Google Ads,Retargeting,15966,782,1883.5,39,3213.52
03/05/2023,Meta,Awareness,36973,447,354.18,10,723.23
03/05/2023,Meta,Retargeting,27383,483,459.02,15,695.13
03/05/2023,Meta,Lead Gen,14686,212,226.01,8,504.51
03/05/2023,LinkedIn,Brand Awareness,2963,15,88.75,0,0
03/05/2023,LinkedIn,Lead Gen,2958,25,115.01,0,0
03/05/2023,LinkedIn,Event Promotion,4236,19,72.49,0,0
03/05/2023,TikTok,Top of Funnel,34722,473,278.44,6,239.53
03/05/2023,TikTok,Product Showcase,28402,450,192.31,8,339.4
03/05/2023,TikTok,Retargeting,33456,304,160.82,2,108.41
04/05/2023,Google Ads,Brand Search,15655,991,1039.32,61,3939.24
04/05/2023,Google Ads,Competitor Keywords,9250,638,921.06,21,1835.34
04/05/2023,Google Ads,Retargeting,10965,726,1307.53,45,2625.48
04/05/2023,Meta,Awareness,28021,643,540.91,19,1366.05
04/05/2023,Meta,Retargeting,19470,414,225.44,14,914.68
04/05/2023,Meta,Lead Gen,32924,764,551.7,22,1160.98
04/05/2023,LinkedIn,Brand Awareness,4831,23,80.63,0,0
04/05/2023,LinkedIn,Lead Gen,2494,17,76.17,0,0
04/05/2023,LinkedIn,Event Promotion,3943,19,131.95,0,0
04/05/2023,TikTok,Top of Funnel,43246,571,360.35,10,418.63
04/05/2023,TikTok,Product Showcase,29146,351,136.06,3,112.15
04/05/2023,TikTok,Retargeting,40499,390,91.43,6,309.75
05/05/2023,Google Ads,Brand Search,17560,708,1707.89,40,3505.42
05/05/2023,Google Ads,Competitor Keywords,10172,564,1408.04,36,2859.33
05/05/2023,Google Ads,Retargeting,12507,571,1263.84,17,1187.86
05/05/2023,Meta,Awareness,34942,477,472.8,18,1254.62
05/05/2023,Meta,Retargeting,34088,362,274.73,6,437.43
05/05/2023,Meta,Lead Gen,36049,455,315.61,8,444.79
05/05/2023,LinkedIn,Brand Awareness,2156,12,53.92,0,0
05/05/2023,LinkedIn,Lead Gen,3323,27,173.64,0,0
05/05/2023,LinkedIn,Event Promotion,2818,21,110.78,0,0
05/05/2023,TikTok,Top of Funnel,59040,493,235.57,7,347.54
05/05/2023,TikTok,Product Showcase,36893,464,175.86,4,181.97
05/05/2023,TikTok,Retargeting,31253,252,115.54,2,101.75
06/05/2023,Google Ads,Brand Search,10236,689,559.29,41,2613.94
06/05/2023,Google Ads,Competitor Keywords,15217,745,1138.49,27,2251.91
06/05/2023,Google Ads,Retargeting,11215,669,1034.88,23,1866.41
06/05/2023,Meta,Awareness,14548,335,187.19,6,277.25
06/05/2023,Meta,Retargeting,27266,408,173.52,12,881.42
06/05/2023,Meta,Lead Gen,42129,496,392.46,13,850.88
06/05/2023,LinkedIn,Brand Awareness,2388,18,117.49,0,0
06/05/2023,LinkedIn,Lead Gen,5985,27,184.43,1,88.83
06/05/2023,LinkedIn,Event Promotion,3409,26,102.6,1,103.95
06/05/2023,TikTok,Top of Funnel,63341,781,291.84,10,578.27
06/05/2023,TikTok,Product Showcase,37514,573,178.84,6,230.7
06/05/2023,TikTok,Retargeting,42796,448,310.18,4,224.78
07/05/2023,Google Ads,Brand Search,10272,565,626.03,39,2951.98
07/05/2023,Google Ads,Competitor Keywords,16456,717,1062.72,29,1790.06
07/05/2023,Google Ads,Retargeting,10165,594,567.03,19,1315.85
07/05/2023,Meta,Awareness,26544,655,378.21,16,749.45
07/05/2023,Meta,Retargeting,30245,440,270.77,9,499.78
07/05/2023,Meta,Lead Gen,26520,621,338.69,9,583.32
07/05/2023,LinkedIn,Brand Awareness,3030,19,126.04,0,0
07/05/2023,LinkedIn,Lead Gen,5868,33,113.72,1,127.81
07/05/2023,LinkedIn,Event Promotion,5714,32,190.89,0,0
07/05/2023,TikTok,Top of Funnel,56376,585,213.86,8,300.94
07/05/2023,TikTok,Product Showcase,23980,369,100.45,5,311.83
07/05/2023,TikTok,Retargeting,29487,367,95.12,7,374.99
08/05/2023,Google Ads,Brand Search,13813,962,1099.95,56,3165.87
08/05/2023,Google Ads,Competitor Keywords,10866,666,1542.25,40,3384.52
08/05/2023,Google Ads,Retargeting,19628,1312,2049.89,77,6689.74
08/05/2023,Meta,Awareness,17129,305,354.4,10,500.08
08/05/2023,Meta,Retargeting,25398,303,132.22,8,550.65
08/05/2023,Meta,Lead Gen,34226,760,604.98,21,1268.5
08/05/2023,LinkedIn,Brand Awareness,2075,16,72.59,0,0
08/05/2023,LinkedIn,Lead Gen,2838,11,58.16,0,0
08/05/2023,LinkedIn,Event Promotion,6308,39,227.41,1,101.24
08/05/2023,TikTok,Top of Funnel,32335,345,93.65,3,153.02
08/05/2023,TikTok,Product Showcase,33715,319,232.92,6,258.68
08/05/2023,TikTok,Retargeting,24374,255,176.98,3,105.13
09/05/2023,Google Ads,Brand Search,14237,984,1330.13,66,5672.01
09/05/2023,Google Ads,Competitor Keywords,13147,686,1261.91,29,1653.12
09/05/2023,Google Ads,Retargeting,8963,417,1017.85,15,1335.09
09/05/2023,Meta,Awareness,34147,786,904.85,23,1533.6
09/05/2023,Meta,Retargeting,36218,717,785.85,22,1353.58
09/05/2023,Meta,Lead Gen,27017,379,327.96,13,878.63
09/05/2023,LinkedIn,Brand Awareness,2594,19,89.98,0,0
09/05/2023,LinkedIn,Lead Gen,3645,17,109.64,0,0
09/05/2023,LinkedIn,Event Promotion,4508,24,101.78,1,137.22
09/05/2023,TikTok,Top of Funnel,54230,511,232.93,6,326.12
09/05/2023,TikTok,Product Showcase,40815,541,344.11,9,477.89
09/05/2023,TikTok,Retargeting,43206,393,81.8,7,441.28
10/05/2023,Google Ads,Brand Search,9397,399,415.95,21,1164.92
10/05/2023,Google Ads,Competitor Keywords,9272,400,820.57,17,1355.94
10/05/2023,Google Ads,Retargeting,10089,633,1466.7,39,2564.58
10/05/2023,Meta,Awareness,27510,298,284.18,9,438.23
10/05/2023,Meta,Retargeting,14497,209,169.13,7,344.79
10/05/2023,Meta,Lead Gen,19158,314,162.62,9,465.99
10/05/2023,LinkedIn,Brand Awareness,5909,43,251.95,2,228.85
10/05/2023,LinkedIn,Lead Gen,2248,19,78.42,0,0
10/05/2023,LinkedIn,Event Promotion,3917,33,217.22,1,92.46
10/05/2023,TikTok,Top of Funnel,52051,510,232.12,9,500.53
10/05/2023,TikTok,Product Showcase,37043,334,250.41,5,314.93
10/05/2023,TikTok,Retargeting,27170,451,354.86,7,275.78
11/05/2023,Google Ads,Brand Search,10078,621,1326.1,30,1720.68
11/05/2023,Google Ads,Competitor Keywords,17086,1055,1103.46,45,2675.87
11/05/2023,Google Ads,Retargeting,13675,749,1212.02,51,3879.11
11/05/2023,Meta,Awareness,34068,750,692.37,15,863.4
11/05/2023,Meta,Retargeting,31652,550,455.93,11,522.59
11/05/2023,Meta,Lead Gen,37524,700,668.36,23,1520.13
11/05/2023,LinkedIn,Brand Awareness,2840,14,89.63,0,0
11/05/2023,LinkedIn,Lead Gen,2868,12,52.77,0,0
11/05/2023,LinkedIn,Event Promotion,4774,30,190.23,1,145.19
11/05/2023,TikTok,Top of Funnel,43918,714,166.73,6,383.17
11/05/2023,TikTok,Product Showcase,28296,233,181.49,2,112.08
11/05/2023,TikTok,Retargeting,50684,829,598.78,6,275.74
12/05/2023,Google Ads,Brand Search,8583,346,765.63,16,1308.63
12/05/2023,Google Ads,Competitor Keywords,16842,1051,2088.92,44,3053.74
12/05/2023,Google Ads,Retargeting,13298,789,648.92,27,1541.7
12/05/2023,Meta,Awareness,30990,659,528.94,10,699.8
12/05/2023,Meta,Retargeting,42292,711,689.05,15,932.43
12/05/2023,Meta,Lead Gen,26599,435,228.57,17,1030.97
12/05/2023,LinkedIn,Brand Awareness,5232,26,142.38,0,0
12/05/2023,LinkedIn,Lead Gen,5776,40,132.35,1,113.42
12/05/2023,LinkedIn,Event Promotion,4871,39,142.71,1,125.27
12/05/2023,TikTok,Top of Funnel,30499,275,114.85,4,180.26
12/05/2023,TikTok,Product Showcase,33364,447,106.92,6,346.17
12/05/2023,TikTok,Retargeting,36486,365,276.5,3,112.65
13/05/2023,Google Ads,Brand Search,17677,1006,2156.24,32,2112.33
13/05/2023,Google Ads,Competitor Keywords,11130,564,721.97,25,1545.52
13/05/2023,Google Ads,Retargeting,15374,1064,2122.17,36,2493.18
13/05/2023,Meta,Awareness,39337,689,702.81,10,688.82
13/05/2023,Meta,Retargeting,31421,715,451.95,13,765.61
13/05/2023,Meta,Lead Gen,31178,647,716.57,22,1421.79
13/05/2023,LinkedIn,Brand Awareness,5486,49,245.32,2,245.22
13/05/2023,LinkedIn,Lead Gen,4677,26,159.68,0,0
13/05/2023,LinkedIn,Event Promotion,6231,26,152.13,1,96.74
13/05/2023,TikTok,Top of Funnel,52151,496,286.03,6,354.85
13/05/2023,TikTok,Product Showcase,31690,351,252.9,6,371.12
13/05/2023,TikTok,Retargeting,46279,515,391.62,5,217.02
14/05/2023,Google Ads,Brand Search,13338,561,1126.55,27,2416.91
14/05/2023,Google Ads,Competitor Keywords,13156,700,1659.75,47,4183.41
14/05/2023,Google Ads,Retargeting,13789,906,1342.33,58,5051.79
14/05/2023,Meta,Awareness,18884,334,300.5,7,332.53
14/05/2023,Meta,Retargeting,28589,398,437.97,12,763.42
14/05/2023,Meta,Lead Gen,31301,684,656.5,19,943.1
14/05/2023,LinkedIn,Brand Awareness,2278,10,45.97,0,0
14/05/2023,LinkedIn,Lead Gen,4090,23,112.1,0,0
14/05/2023,LinkedIn,Event Promotion,2142,16,106.72,0,0
14/05/2023,TikTok,Top of Funnel,32094,277,112.31,4,165.52
14/05/2023,TikTok,Product Showcase,45284,568,299.36,11,433.02
14/05/2023,TikTok,Retargeting,32155,267,149.69,3,189.28
15/05/2023,Google Ads,Brand Search,15131,1049,1219.79,40,2232.12
15/05/2023,Google Ads,Competitor Keywords,18756,892,980.65,31,2002.19
15/05/2023,Google Ads,Retargeting,8773,538,1227.28,27,2117.81
15/05/2023,Meta,Awareness,21273,229,255.56,5,369.5
15/05/2023,Meta,Retargeting,22239,338,248.52,9,590.98
15/05/2023,Meta,Lead Gen,23095,382,431.69,11,766.6
15/05/2023,LinkedIn,Brand Awareness,4661,32,105.96,1,123.16
15/05/2023,LinkedIn,Lead Gen,3489,28,166.25,1,131.32
15/05/2023,LinkedIn,Event Promotion,1842,11,39.49,0,0
15/05/2023,TikTok,Top of Funnel,43313,659,522.55,12,728.62
15/05/2023,TikTok,Product Showcase,51507,709,157.32,12,487.56
15/05/2023,TikTok,Retargeting,60380,845,278.58,8,325.88
16/05/2023,Google Ads,Brand Search,19576,791,1727.09,24,2073.19
16/05/2023,Google Ads,Competitor Keywords,17779,777,1280.9,54,3752.56
16/05/2023,Google Ads,Retargeting,13151,740,1250.15,44,2594.61
16/05/2023,Meta,Awareness,20504,319,268.66,6,348.46
16/05/2023,Meta,Retargeting,26858,545,408.75,12,763.34
16/05/2023,Meta,Lead Gen,20963,463,223.65,14,888.83
16/05/2023,LinkedIn,Brand Awareness,3245,25,137.38,0,0
16/05/2023,LinkedIn,Lead Gen,4159,17,70.71,0,0
16/05/2023,LinkedIn,Event Promotion,3921,17,109.23,0,0
16/05/2023,TikTok,Top of Funnel,49088,795,494.73,13,457.97
16/05/2023,TikTok,Product Showcase,48323,631,227.52,10,442.22
16/05/2023,TikTok,Retargeting,49630,399,297.43,3,107.36
17/05/2023,Google Ads,Brand Search,15578,865,1782,36,2194.72
17/05/2023,Google Ads,Competitor Keywords,19942,942,2312.55,35,2714.43
17/05/2023,Google Ads,Retargeting,9644,552,562.53,30,2676.22
17/05/2023,Meta,Awareness,20090,296,155.92,6,397.8
17/05/2023,Meta,Retargeting,19163,373,383.23,13,829.65
17/05/2023,Meta,Lead Gen,25907,320,210.54,5,228.85
17/05/2023,LinkedIn,Brand Awareness,2126,14,43.56,0,0
17/05/2023,LinkedIn,Lead Gen,2372,9,53.43,0,0
17/05/2023,LinkedIn,Event Promotion,4964,25,164.79,0,0
17/05/2023,TikTok,Top of Funnel,38521,619,264.23,6,219.31
17/05/2023,TikTok,Product Showcase,28756,410,239.04,6,228.62
17/05/2023,TikTok,Retargeting,56508,521,148.54,5,202.09
18/05/2023,Google Ads,Brand Search,9251,470,1045.81,21,1515.91
18/05/2023,Google Ads,Competitor Keywords,8142,444,827.47,17,1184.84
18/05/2023,Google Ads,Retargeting,13663,731,785,30,2598.82
18/05/2023,Meta,Awareness,37354,713,303.14,28,2094.74
18/05/2023,Meta,Retargeting,35437,673,271.9,18,947.43
18/05/2023,Meta,Lead Gen,17234,179,74.9,4,198.28
18/05/2023,LinkedIn,Brand Awareness,5325,45,140.31,1,85.84
18/05/2023,LinkedIn,Lead Gen,5469,29,142.86,1,104.4
